textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
103,OBAMA,"No, actually, I think Senator McCain and I agree for the most part on these issues. Obviously, I disagree with this notion that somehow we did not forcefully object to Russians going into Georgia. I immediately said that this was illegal and objectionable. And, absolutely, I wanted a cessation of the violence, because it put an enormous strain on Georgia, and that’s why I was the first to say that we have to rebuild the Georgian economy and called for a billion dollars that has now gone in to help them rebuild. Because part of Russia’s intentions here was to weaken the economy to the point where President Saakashvili was so weakened that he might be replaced by somebody that Putin favored more. Two points I think are important to think about when it comes to Russia. Number one is we have to have foresight and anticipate some of these problems. So back in April, I warned the administration that you had Russian peacekeepers in Georgian territory. That made no sense whatsoever. And what we needed to do was replace them with international peacekeepers and a special envoy to resolve the crisis before it boiled over. That wasn’t done. But had it been done, it’s possible we could have avoided the issue. The second point I want to make is — is the issue of energy. Russia is in part resurgent and Putin is feeling powerful because of petro-dollars, as Senator McCain mentioned. That means that we, as one of the biggest consumers of oil — 25 percent of the world’s oil — have to have an energy strategy not just to deal with Russia, but to deal with many of the rogue states we’ve talked about, Iran, Venezuela. And that means, yes, increasing domestic production and off-shore drilling, but we only have 3 percent of the world’s oil supplies and we use 25 percent of the world’s oil. So we can’t simply drill our way out of the problem. What we’re going to have to do is to approach it through alternative energy, like solar, and wind, and biodiesel, and, yes, nuclear energy, clean-coal technology. And, you know, I’ve got a plan for us to make a significant investment over the next 10 years to do that. And I have to say, Senator McCain and I, I think agree on the importance of energy, but Senator McCain mentioned earlier the importance of looking at a record. Over 26 years, Senator McCain voted 23 times against alternative energy, like solar, and wind, and biodiesel. And so we — we — we’ve got to walk the walk and not just talk the talk when it comes to energy independence, because this is probably going to be just as vital for our economy and the pain that people are feeling at the pump — and, you know, winter’s coming and home heating oil — as it is our national security and the issue of climate change that’s so important.",0.103928015,0.88193166,0.7315611,0.45748383,0.9036656,0.48657206,0.8931627,0.8435422
104,MCCAIN,"No one from Arizona is against solar. And Senator Obama says he’s for nuclear, but he’s against reprocessing and he’s against storing. So…",0.031684756,0.55402756,0.23239003,0.6106315,0.4797624,0.122462906,0.4715411,0.7487325
105,OBAMA,"That’s just not true, John. John, I’m sorry, but that’s not true.",0.019980038,0.64861864,0.73046076,0.37026033,0.091812566,0.43605614,0.061485674,0.7384509
106,MCCAIN,"… it’s hard to get there from here. And off-shore drilling is also something that is very important and it is a bridge. And we know that, if we drill off-shore and exploit a lot of these reserves, it will help, at temporarily, relieve our energy requirements. And it will have, I think, an important effect on the price of a barrel of oil.",0.008482091,0.53612226,0.6128323,0.26562017,0.54043245,0.29427764,0.7265571,0.77588475
107,OBAMA,"I just have to respond very quickly, just to correct — just to correct the record.",0.017466826,0.5896652,0.29028806,0.4938409,0.056164473,0.56650126,0.08250451,0.81812304
108,MCCAIN,"So I want to say that, with the Nunn-Lugar thing…",0.02249265,0.25208217,0.45045376,0.38983616,0.046886425,0.496272,0.110383466,0.7282416
109,OBAMA,John?,0.007508222,0.43502206,0.28050908,0.63567394,0.19622535,0.38824895,0.070717715,0.68313
110,MCCAIN,… I supported Nunn-Lugar back in the early 1990s when a lot of my colleagues didn’t. That was the key legislation at the time and put us on the road to eliminating this issue of nuclear waste and the nuclear fuel that has to be taken care of.,0.015079274,0.79132265,0.3150431,0.37360445,0.5077582,0.69271183,0.57274055,0.85183626
111,OBAMA,"I — I just have to correct the record here. I have never said that I object to nuclear waste. What I’ve said is that we have to store it safely. And, Senator McCain, he says — he talks about Arizona.",0.027442247,0.8153271,0.50038034,0.6581434,0.46210247,0.59250915,0.4977973,0.872441
112,OBAMA,"I’ve got to make this point, Jim.",0.008921904,0.7837848,0.41841447,0.26562017,0.06338342,0.6097354,0.0497534,0.79311293
113,OBAMA,He objects…,0.034984488,0.3728518,0.17903334,0.50928706,0.16462365,0.47583184,0.039574955,0.618977
114,MCCAIN,I have voted for alternate fuel all of my time…,0.013445686,0.76627976,0.12279678,0.14768031,0.08243042,0.8382801,0.0914217,0.6958554
115,OBAMA,He — he — he objects…,0.04166769,0.29427427,0.14242034,0.53978604,0.09317882,0.39763463,0.02573916,0.618977
116,OBAMA,He objected…,0.01608456,0.41594055,0.25140157,0.45134112,0.18554118,0.54056185,0.058490995,0.64870656
117,MCCAIN,No one can be opposed to alternate energy.,0.009738698,0.22748272,0.23711215,0.26562017,0.12764418,0.085893385,0.1187318,0.6736572
118,OBAMA,"All right, fair enough. Let’s move on. You’ve got one more energy — you’ve got one more question.",0.013320025,0.40150738,0.15442306,0.71778816,0.046886425,0.20058094,0.064521715,0.77588475
119,MCCAIN,"I think it’s much less than it was the day after 9/11. I think it — that we have a safer nation, but we are a long way from safe. And I want to tell you that one of the things I’m most proud of, among others, because I have worked across the aisle. I have a long record on that, on a long series of reforms. But after 9/11, Senator Joe Lieberman and I decided that we needed a commission, and that was a commission to investigate 9/11, and find out what happened, and fix it. And we were — we were opposed by the administration, another area where I differed with this administration. And we were stymied until the families of 9/11 came, and they descended on Washington, and we got that legislation passed. And there were a series of recommendations, as I recall, more than 40. And I’m happy to say that we’ve gotten written into law most of those reforms recommended by that commission. I’m proud of that work, again, bipartisan, reaching across the aisle, working together, Democrat and Republican alike. So we have a long way to go in our intelligence services. We have to do a better job in human intelligence. And we’ve got to — to make sure that we have people who are trained interrogators so that we don’t ever torture a prisoner ever again. We have to make sure that our technological and intelligence capabilities are better. We have to work more closely with our allies. I know our allies, and I can work much more closely with them. But I can tell you that I think America is safer today than it was on 9/11. But that doesn’t mean that we don’t have a long way to go. And I’d like to remind you, also, as a result of those recommendations, we’ve probably had the largest reorganization of government since we established the Defense Department. And I think that those men and women in those agencies are doing a great job. But we still have a long way to go before we can declare America safe, and that means doing a better job along our borders, as well.",0.063027434,0.916871,0.834417,0.48220488,0.8322204,0.7452895,0.8310783,0.89940435
120,OBAMA,"Well, first of all, I think that we are safer in some ways. Obviously, we’ve poured billions of dollars into airport security. We have done some work in terms of securing potential targets, but we still have a long way to go. We’ve got to make sure that we’re hardening our chemical sites. We haven’t done enough in terms of transit; we haven’t done enough in terms of ports. And the biggest threat that we face right now is not a nuclear missile coming over the skies. It’s in a suitcase. This is why the issue of nuclear proliferation is so important. It is the — the biggest threat to the United States is a terrorist getting their hands on nuclear weapons. And we — we are spending billions of dollars on missile defense. And I actually believe that we need missile defense, because of Iran and North Korea and the potential for them to obtain or to launch nuclear weapons, but I also believe that, when we are only spending a few hundred million dollars on nuclear proliferation, then we’re making a mistake. The other thing that we have to focus on, though, is Al Qaida. They are now operating in 60 countries. We can’t simply be focused on Iraq. We have to go to the root cause, and that is in Afghanistan and Pakistan. That’s going to be critical. We are going to need more cooperation with our allies. And one last point I want to make. It is important for us to understand that the way we are perceived in the world is going to make a difference, in terms of our capacity to get cooperation and root out terrorism. And one of the things that I intend to do as president is to restore America’s standing in the world. We are less respected now than we were eight years ago or even four years ago.",0.06025757,0.731637,0.66518486,0.3602536,0.8189881,0.31247786,0.83800477,0.8048577
121,OBAMA,"And this is the greatest country on Earth. But because of some of the mistakes that have been made — and I give Senator McCain great credit on the torture issue, for having identified that as something that undermines our long-term security — because of those things, we, I think, are going to have a lot of work to do in the next administration to restore that sense that America is that shining beacon on a hill.",0.07291982,0.86155736,0.75986123,0.6319482,0.51181585,0.31707925,0.5994692,0.8961622
122,MCCAIN,"But in the case of missile defense, Senator Obama said it had to be, quote, “proven.” That wasn’t proven when Ronald Reagan said we would do SDI, which is missile defense. And it was major — a major factor in bringing about the end of the Cold War. We seem to come full circle again. Senator Obama still doesn’t quite understand — or doesn’t get it — that if we fail in Iraq, it encourages Al Qaida. They would establish a base in Iraq. The consequences of defeat, which would result from his plan of withdrawal and according to date certain, regardless of conditions, according to our military leaders, according to every expert, would lead to defeat — possible defeat, loss of all the fragile sacrifice that we’ve made of American blood and treasure, which grieves us all. All of that would be lost if we followed Senator Obama’s plan to have specific dates with withdrawal, regardless of conditions on the ground. And General Petraeus says we have had great success, but it’s very fragile. And we can’t do what Senator Obama wants to do. That is the central issue of our time. And I think Americans will judge very seriously as to whether that’s the right path or the wrong path and who should be the next president of the United States.",0.11129999,0.8581692,0.63119733,0.5524739,0.87423044,0.089466736,0.8437263,0.8486028
123,OBAMA,"Oh, there’s no doubt. Look, over the last eight years, this administration, along with Senator McCain, have been solely focused on Iraq. That has been their priority. That has been where all our resources have gone. In the meantime, bin Laden is still out there. He is not captured. He is not killed. Al Qaida is resurgent. In the meantime, we’ve got challenges, for example, with China, where we are borrowing billions of dollars. They now hold a trillion dollars’ worth of our debt. And they are active in countries like — in regions like Latin America, and Asia, and Africa. They are — the conspicuousness of their presence is only matched by our absence, because we’ve been focused on Iraq. We have weakened our capacity to project power around the world because we have viewed everything through this single lens, not to mention, look at our economy. We are now spending $10 billion or more every month. And that means we can’t provide health care to people who need it. We can’t invest in science and technology, which will determine whether or not we are going to be competitive in the long term. There has never been a country on Earth that saw its economy decline and yet maintained its military superiority. So this is a national security issue. We haven’t adequately funded veterans’ care. I sit on the Veterans Affairs Committee, and we’ve got — I meet veterans all across the country who are trying to figure out, “How can I get disability payments? I’ve got post-traumatic stress disorder, and yet I can’t get treatment.” So we have put all chips in, right there, and nobody is talking about losing this war. What we are talking about is recognizing that the next president has to have a broader strategic vision about all the challenges that we face. That’s been missing over the last eight years. That sense is something that I want to restore.",0.17805049,0.7988819,0.85030794,0.46981502,0.84830356,0.506055,0.85804266,0.8314286
124,MCCAIN,"I’ve been involved, as I mentioned to you before, in virtually every major national security challenge we’ve faced in the last 20-some years. There are some advantages to experience, and knowledge, and judgment. And I — and I honestly don’t believe that Senator Obama has the knowledge or experience and has made the wrong judgments in a number of areas, including his initial reaction to Russian invasion — aggression in Georgia, to his — you know, we’ve seen this stubbornness before in this administration to cling to a belief that somehow the surge has not succeeded and failing to acknowledge that he was wrong about the surge is — shows to me that we — that — that we need more flexibility in a president of the United States than that. As far as our other issues that he brought up are concerned, I know the veterans. I know them well. And I know that they know that I’ll take care of them. And I’ve been proud of their support and their recognition of my service to the veterans. And I love them. And I’ll take care of them. And they know that I’ll take care of them. And that’s going to be my job. But, also, I have the ability, and the knowledge, and the background to make the right judgments, to keep this country safe and secure. Reform, prosperity, and peace, these are major challenges to the United States of America. I don’t think I need any on-the-job training. I’m ready to go at it right now.",0.12867521,0.9283565,0.7981519,0.5575692,0.84369946,0.6989971,0.73777723,0.9045151
125,OBAMA,"Well, let me just make a closing point. You know, my father came from Kenya. That’s where I get my name. And in the ’60s, he wrote letter after letter to come to college here in the United States because the notion was that there was no other country on Earth where you could make it if you tried. The ideals and the values of the United States inspired the entire world. I don’t think any of us can say that our standing in the world now, the way children around the world look at the United States, is the same. And part of what we need to do, what the next president has to do — and this is part of our judgment, this is part of how we’re going to keep America safe — is to — to send a message to the world that we are going to invest in issues like education, we are going to invest in issues that — that relate to how ordinary people are able to live out their dreams. And that is something that I’m going to be committed to as president of the United States.",0.09438288,0.8873604,0.830982,0.28814536,0.67770314,0.5851047,0.6443003,0.8835434
126,MCCAIN,"Jim, when I came home from prison, I saw our veterans being very badly treated, and it made me sad. And I embarked on an effort to resolve the POW-MIA issue, which we did in a bipartisan fashion, and then I worked on normalization of relations between our two countries so that our veterans could come all the way home. I guarantee you, as president of the United States, I know how to heal the wounds of war, I know how to deal with our adversaries, and I know how to deal with our friends.",0.024260364,0.8820548,0.83296376,0.28814536,0.600943,0.7555683,0.7052948,0.8801534
