year,debate,textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
2012,C,106,ROMNEY,"I just want to take one of those points, again, attacking me as not talking about an agenda for — for getting more trade and opening up more jobs in this country. But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere. Nothing could be further from the truth. I’m a son of Detroit. I was born in Detroit. My dad was head of a car company. I like American cars. And I would do nothing to hurt the U.S. auto industry. My plan to get the industry on its feet when it was in real trouble was not to start writing checks. It was President Bush that wrote the first checks. I disagree with that. I said they need — these companies need to go through a managed bankruptcy. And in that process, they can get government help and government guarantees, but they need to go through bankruptcy to get rid of excess cost and the debt burden that they’d — they’d built up. And fortunately…",0.10522962,0.92626274,0.82320136,0.3011325,0.80521244,0.7945314,0.77965313,0.87278605
2012,C,107,OBAMA,"Governor Romney, that’s not what you said…",0.022021262,0.40150738,0.14640224,0.70133644,0.07850564,0.14489856,0.04413355,0.65025157
2012,C,108,OBAMA,"Governor Romney, you did not…",0.021667719,0.35853672,0.13058923,0.575442,0.06338342,0.26317918,0.045988884,0.6257517
2012,C,109,ROMNEY,You can take a look at the op-ed…,0.015519086,0.34428877,0.14242034,0.28814536,0.08375148,0.35461566,0.08581485,0.68630207
2012,C,110,OBAMA,You did not say that you would provide government help.,0.010995304,0.21934268,0.15040267,0.4938409,0.13755322,0.07647543,0.056517217,0.40223753
2012,C,111,ROMNEY,"I said that we would provide guarantees, and — and that was what was able to allow these companies to go through bankruptcy, to come out of bankruptcy. Under no circumstances would I do anything other than to help this industry get on its feet. And the idea that has been suggested that I would liquidate the industry, of course not. Of course not.",0.028031485,0.669544,0.7376271,0.5575692,0.41027227,0.5134133,0.5011371,0.81546646
2012,C,112,OBAMA,Let’s check the record.,0.010115679,0.13963868,0.08233969,0.29787818,0.054982804,0.09404765,0.01687866,0.5225227
2012,C,113,ROMNEY,That’s the height of silliness…,0.45396814,0.391925,0.10248567,0.37026033,0.039089337,0.10391455,3.1631312e-4,0.4290737
2012,C,114,OBAMA,Let — let — let’s…,0.017341165,0.5407564,0.28538823,0.43910125,0.06338342,0.3641711,0.028247233,0.64254296
2012,C,115,ROMNEY,I have never said I would liquidate…,0.15490346,0.4855708,0.12668316,0.42389053,0.08641282,0.64410317,0.06350499,0.64254296
2012,C,116,OBAMA,…at the record.,0.009738698,0.19607584,0.15442306,0.44827527,0.13423505,0.31247786,0.0686341,0.62878764
2012,C,117,ROMNEY,…I would liquidate the industry.,0.2854971,0.513052,0.15040267,0.28814536,0.09795316,0.4668769,0.065543100000000007,0.5630719
2012,C,118,OBAMA,"Governor, the people in Detroit don’t forget.",0.016838523,0.8216765,0.63456106,0.43605095,0.067078255,0.4447776,0.06759904,0.84292614
2012,C,119,ROMNEY,"…and — and that’s why I have the kind of commitment to ensure that our industries in this country can compete and be successful. We in this country can — can compete successfully with anyone in the world, and we’re going to. We’re going to have to have a president, however, that doesn’t think that somehow the government investing in — in car companies like Tesla and — and Fisker, making electric battery cars. This is not research, Mr President, these are the government investing in companies. Investing in Solyndra. This is a company, this isn’t basic research. I — I want to invest in research. Research is great. Providing funding to universities and think tanks is great. But investing in companies? Absolutely not.",0.06263174,0.63716775,0.6703441,0.50670505,0.73220074,0.0867791,0.6634485,0.824032
2012,C,120,OBAMA,Governor?,0.00816794,0.40630993,0.2707453,0.6600238,0.1611895,0.41028914,0.064521715,0.64254296
2012,C,121,ROMNEY,That’s the wrong way to go.,0.028974265,0.42560056,0.41598007,0.16798511,0.05854601,0.122462906,0.061485674,0.68948036
2012,C,122,OBAMA,The fact of the matter is…,0.014765122,0.23565333,0.17484002,0.5296796,0.08111562,0.09591586,0.02004027,0.5444606
2012,C,123,ROMNEY,I’m still speaking. So I want to make sure that we make — we make America more competitive.,0.015519086,0.85963047,0.34489664,0.27524287,0.057352178,0.50213134,0.119783275,0.886068
2012,C,124,OBAMA,Yeah.,0.011812098,0.67304623,0.49291897,0.5952238,0.17501675,0.5296206,0.07494016,0.7567776
2012,C,125,ROMNEY,"And that we do those things that make America the most attractive place in the world for entrepreneurs, innovators, businesses to grow. But you’re investing in companies doesn’t do that. In fact it makes it less likely for them to come here…",0.02048268,0.391925,0.59636974,0.262419,0.26388517,0.07400888,0.44166744,0.81694216
2012,C,126,OBAMA,Governor?,0.00816794,0.40630993,0.2707453,0.6600238,0.1611895,0.41028914,0.064521715,0.64254296
2012,C,127,ROMNEY,…because the private sector’s not going to invest in a…,0.009801528,0.07371212,0.15040267,0.25602922,0.075921565,0.06686595,0.055537287,0.35827813
2012,C,128,OBAMA,I’m — I’m — I’m happy.,0.019603057,0.8571612,0.6328791,0.20949627,0.048024524,0.72450525,0.027406916,0.7642812
2012,C,129,ROMNEY,…company…,0.011183795,0.49014506,0.24185418,0.43605095,0.1611895,0.4535681,0.070717715,0.6410067
2012,C,130,OBAMA,…to respond to you…,0.015016444,0.5717977,0.48302728,0.6375389,0.10932987,0.562761,0.051662933,0.7567776
2012,C,131,ROMNEY,…if — if you’re…,0.017215505,0.36807743,0.31009308,0.630088,0.091812566,0.20850179,0.053591017,0.6595649
2012,C,132,OBAMA,…you’ve had the floor for a while.,0.05354243,0.58071846,0.3051104,0.31414655,0.065840356,0.30333814,0.065543100000000007,0.7631247
2012,C,133,ROMNEY,…get someone else’s.,0.027088705,0.22748272,0.2707453,0.40530902,0.089099705,0.37855807,0.04413355,0.4982369
2012,C,134,ROMNEY,You’re wrong…,0.09958932,0.5673467,0.29028806,0.31740737,0.07463925,0.2205297,0.030794177,0.6364095
2012,C,135,OBAMA,…they would have gone through a…,0.026145924,0.35377896,0.3150431,0.24331647,0.10361524,0.39312562,0.039574955,0.57248515
2012,C,136,ROMNEY,…you’re wrong.,0.10002319,0.4395828,0.21835022,0.25922137,0.064608715,0.14817277,0.02164699,0.60836554
2012,C,137,OBAMA,"No, I am not wrong. I am not wrong.",0.021432023,0.6415057,0.275634,0.22443059,0.07850564,0.54976135,0.039574955,0.6564528
2012,C,138,ROMNEY,"People can look it up, you’re right.",0.014513801,0.6906244,0.23711215,0.22753993,0.09593137,0.24585372,0.0497534,0.7418706
2012,C,139,OBAMA,People will look it up.,0.018849092,0.4395828,0.15442306,0.09259545,0.06957339,0.26317918,0.06350499,0.5857847
2012,C,140,ROMNEY,Good.,0.011686437,0.6976808,0.53978664,0.5246426,0.17851025,0.496272,0.08916544,0.7884287
2012,C,141,OBAMA,"But more importantly it is true that in order for us to be competitive, we’re going to have to make some smart choices right now. Cutting our education budget, that’s not a smart choice. That will not help us compete with China. Cutting our investments in research and technology, that’s not a smart choice. That will not help us compete with China. Bringing down our deficit by adding $7 trillion of tax cuts and military spending that our military is not asking for, before we even get to the debt that we currently have, that is not going to make us more competitive. Those are the kinds of choices that the American people face right now. Having a tax code that rewards companies that are shipping jobs overseas instead of companies that are investing here in the United States, that will not make us more competitive. And the one thing that I’m absolutely clear about is that after a decade in which we saw drift, jobs being shipped overseas, nobody championing American workers and American businesses, we’ve now begun to make some real progress. What we can’t do is go back to the same policies that got us into such difficulty in the first place. That’s why we have to move forward and not go back.",0.059479803,0.8305883,0.7548367,0.47910172,0.7567536,0.40183613,0.80155075,0.8372178
2012,C,142,ROMNEY,"I couldn’t agree more about going forward, but I certainly don’t want to go back to the policies of the last four years. The policies of the last four years have seen incomes in America decline every year for middle income families, now down $4,300 during your term. Twenty-three million Americans still struggling to find a good job. When you came to office 32 million people on food stamps. Today, 47 million people on food stamps. When you came to office, just over $10 trillion in debt, now $16 trillion in debt. It hasn’t worked. You said by now we’d be at 5.4 percent unemployment. We’re 9 million jobs short of that. I’ve met some of those people. I’ve met them in Appleton, Wisconsin. I met a young woman in — in Philadelphia who’s coming out of — out of college, can’t find work. I’ve been — Ann was with someone just the other day that was just weeping about not being able to get work. It’s just a tragedy in a nation so prosperous as ours, that the last four years have been so hard. And that’s why it’s so critical, that we make America once again the most attractive place in the world to start businesses, to build jobs, to grow the economy. And that’s not going to happen by just hiring teachers. Look, I love to — I love teachers, and I’m happy to have states and communities that want to hire teachers do that. By the way, I don’t like to have the federal government start pushing its weight deeper and deeper into our schools. Let the states and localities do that. I was a governor. The federal government didn’t hire our teachers. UNIDENTIFIED MALE: Governor?",0.0414203,0.8879782,0.8789655,0.56522816,0.879371,0.8809717,0.8774332,0.8543422
2012,C,143,ROMNEY,But I love teachers. But I want to get our private sector growing and I know how to do it.,0.014073989,0.9004937,0.6413147,0.15779574,0.11220652,0.75857633,0.19899702,0.872441
2012,C,144,OBAMA,"Well, thank you very much, Bob, Governor Romney, and to Lynn University. You’ve now heard three debates, months of campaigning and way too many TV commercials. And now you’ve got a choice. Over the last four years we’ve made real progress digging our way out of policies that gave us two prolonged wars, record deficits and the worst economic crisis since the Great Depression. And Governor Romney wants to take us back to those policies, a foreign policy that’s wrong and reckless, economic policies that won’t create jobs, won’t reduce our deficit, but will make sure that folks at the very top don’t have to play by the same rules that you do. And I’ve got a different vision for America. I want to build on our strengths. And I’ve put forward a plan to make sure that we’re bringing manufacturing jobs back to our shores by rewarding companies and small businesses that are investing here, not overseas. I want to make sure we’ve got the best education system in the world. And we’re retaining our workers for the jobs of tomorrow. I want to control our own energy by developing oil and natural gas but also the energy sources of the future. Yes, I want to reduce our deficit by cutting spending that we don’t need but also by asking the wealthy to do a little bit more so that we can invest in things like research and technology that are the key to a 21st century economy. As Commander in Chief, I will maintain the strongest military in the world, keep faith with our troops and go after those who would do us harm. but after a decade of war, I think we all recognize we’ve got to do some nation building here at home, rebuilding our roads, our bridges and especially caring for our Veterans who sacrificed so much for our freedom. And we’ve been through tough times but we always bounce back because of our character, because we pull together and if I have the privilege of being your president for another four years, I promise you I will always listen to your voices. I will fight for your families and I will work every single day to make sure that America continues to be the greatest nation on earth. Thank you.",0.147767,0.93913597,0.81943524,0.35360754,0.8324951,0.7105219,0.87308127,0.92010254
2012,C,145,ROMNEY,"Thank you. Bob, Mr. President, folks at Lynn University, good to be with you. I’m optimistic about the future. I’m excited about our prospects as a nation. I want to see peace. I want to see growing peace in this country. It’s our objective. We have an opportunity to have real leadership. America’s going to have that kind of leadership and continue to promote principles of peace to make a world a safer place and make people in this country more confident that their future is secure. I also want to make sure that we get this economy going. And there are two very different paths the country can take. One is a path represented by the president, which at the end of four years would mean we’d have $20 trillion in debt heading towards Greece. I’ll get us on track to a balanced budget. The president’s path will mean continuing declining in take-home pay. I want to make sure our take-home pay turns around and starts to grow. The president’s path will mean continuing declining in take-home pay. I want to make sure take-home pay turns around and starts to grow. The president’s path means 20 million people out of work struggling for a good job. I’ll get people back to work with 12 million new jobs. I’m going to make sure that we get people off of food stamps, not by cutting the program, but by getting them good jobs. America’s going to come back, and for that to happen, we’re going to have to have a president who can work across the aisle. I was in a state where my legislature was 87 percent Democrat. I learned how to get along on the other side of the aisle. We’ve got to do that in Washington. Washington is broken. I know what it takes to get this country back, and will work with good Democrats and good Republicans to do that. This nation is the hope of the earth. We’ve been blessed by having a nation that’s free and prosperous thanks to the contributions of the greatest generation. They’ve held a torch for the world to see — the torch of freedom and hope and opportunity. Now, it’s our turn to take that torch. I’m convinced we’ll do it. We need strong leadership. I’d like to be that leader with your support. I’ll work with you. I’ll lead you in an open and honest way, and I ask for your vote. I’d like to be the next president of the United States to support and help this great nation and to make sure that we all together remain America as the hope of the earth. Thank you so much.",0.02543884,0.9545821,0.84377104,0.107718125,0.8844534,0.8063906,0.90312505,0.91980803
2012,C,146,OBAMA,"The — look, I think anybody out there can check the record. Governor Romney, you keep on trying to, you know airbrush history here. You were very clear that you would not provide, government assistance to the U.S. auto companies, even if they went through bankruptcy. You said that they could get it in the private marketplace. That wasn’t true. They would have gone through a...",0.03828422,0.25208217,0.36009043,0.60418314,0.6202425,0.31247786,0.6010847,0.548159
2016,A,1,CLINTON,"How are you, Donald?",0.02072494,0.5629027,0.39066955,0.8357985,0.07083046,0.34038833,0.019243501,0.658008
2016,A,2,CLINTON,"Well, thank you, Lester, and thanks to Hofstra for hosting us. The central question in this election is really what kind of country we want to be and what kind of future we’ll build together. Today is my granddaughter’s second birthday, so I think about this a lot. First, we have to build an economy that works for everyone, not just those at the top. That means we need new jobs, good jobs, with rising incomes. I want us to invest in you. I want us to invest in your future. That means jobs in infrastructure, in advanced manufacturing, innovation and technology, clean, renewable energy, and small business, because most of the new jobs will come from small business. We also have to make the economy fairer. That starts with raising the national minimum wage and also guarantee, finally, equal pay for women’s work. I also want to see more companies do profit-sharing. If you help create the profits, you should be able to share in them, not just the executives at the top. And I want us to do more to support people who are struggling to balance family and work. I’ve heard from so many of you about the difficult choices you face and the stresses that you’re under. So let’s have paid family leave, earned sick days. Let’s be sure we have affordable child care and debt-free college. How are we going to do it? We’re going to do it by having the wealthy pay their fair share and close the corporate loopholes. Finally, we tonight are on the stage together, Donald Trump and I. Donald, it’s good to be with you. We’re going to have a debate where we are talking about the important issues facing our country. You have to judge us, who can shoulder the immense, awesome responsibilities of the presidency, who can put into action the plans that will make your life better. I hope that I will be able to earn your vote on November 8th.",0.026263772,0.92404324,0.8721673,0.44521314,0.838797,0.6920152,0.8869836,0.92244196
2016,A,3,TRUMP,"Thank you, Lester. Our jobs are fleeing the country. They’re going to Mexico. They’re going to many other countries. You look at what China is doing to our country in terms of making our product. They’re devaluing their currency, and there’s nobody in our government to fight them. And we have a very good fight. And we have a winning fight. Because they’re using our country as a piggy bank to rebuild China, and many other countries are doing the same thing. So we’re losing our good jobs, so many of them. When you look at what’s happening in Mexico, a friend of mine who builds plants said it’s the eighth wonder of the world. They’re building some of the biggest plants anywhere in the world, some of the most sophisticated, some of the best plants. With the United States, as he said, not so much. So Ford is leaving. You see that, their small car division leaving. Thousands of jobs leaving Michigan, leaving Ohio. They’re all leaving. And we can’t allow it to happen anymore. As far as child care is concerned and so many other things, I think Hillary and I agree on that. We probably disagree a little bit as to numbers and amounts and what we’re going to do, but perhaps we’ll be talking about that later. But we have to stop our jobs from being stolen from us. We have to stop our companies from leaving the United States and, with it, firing all of their people. All you have to do is take a look at Carrier air conditioning in Indianapolis. They left—fired 1,400 people. They’re going to Mexico. So many hundreds and hundreds of companies are doing this. We cannot let it happen. Under my plan, I’ll be reducing taxes tremendously, from 35 percent to 15 percent for companies, small and big businesses. That’s going to be a job creator like we haven’t seen since Ronald Reagan. It’s going to be a beautiful thing to watch. Companies will come. They will build. They will expand. New companies will start. And I look very, very much forward to doing it. We have to renegotiate our trade deals, and we have to stop these countries from stealing our companies and our jobs.",0.123468354,0.915632,0.8592092,0.6440785,0.84722257,0.7559977,0.8402985,0.89550966
2016,A,4,CLINTON,"Well, I think that trade is an important issue. Of course, we are 5 percent of the world’s population; we have to trade with the other 95 percent. And we need to have smart, fair trade deals. We also, though, need to have a tax system that rewards work and not just financial transactions. And the kind of plan that Donald has put forth would be trickle-down economics all over again. In fact, it would be the most extreme version, the biggest tax cuts for the top percent of the people in this country than we’ve ever had. I call it trumped-up trickle-down, because that’s exactly what it would be. That is not how we grow the economy. We just have a different view about what’s best for growing the economy, how we make investments that will actually produce jobs and rising incomes. I think we come at it from somewhat different perspectives. I understand that. You know, Donald was very fortunate in his life, and that’s all to his benefit. He started his business with $14 million, borrowed from his father, and he really believes that the more you help wealthy people, the better off we’ll be and that everything will work out from there. I don’t buy that. I have a different experience. My father was a small-businessman. He worked really hard. He printed drapery fabrics on long tables, where he pulled out those fabrics and he went down with a silkscreen and dumped the paint in and took the squeegee and kept going. And so what I believe is the more we can do for the middle class, the more we can invest in you, your education, your skills, your future, the better we will be off and the better we’ll grow. That’s the kind of economy I want us to see again.",0.0414203,0.9003076,0.79758567,0.6347418,0.8664169,0.73847073,0.8170386,0.8789611
2016,A,5,TRUMP,"Well, for one thing—and before we start on that—my father gave me a very small loan in 1975, and I built it into a company that’s worth many, many billions of dollars, with some of the greatest assets in the world, and I say that only because that’s the kind of thinking that our country needs. Our country’s in deep trouble. We don’t know what we’re doing when it comes to devaluations and all of these countries all over the world, especially China. They’re the best, the best ever at it. What they’re doing to us is a very, very sad thing. So we have to do that. We have to renegotiate our trade deals. And, Lester, they’re taking our jobs, they’re giving incentives, they’re doing things that, frankly, we don’t do. Let me give you the example of Mexico. They have a VAT tax. We’re on a different system. When we sell into Mexico, there’s a tax. When they sell in—automatic, 16 percent, approximately. When they sell into us, there’s no tax. It’s a defective agreement. It’s been defective for a long time, many years, but the politicians haven’t done anything about it. Now, in all fairness to Secretary Clinton—yes, is that OK? Good. I want you to be very happy. It’s very important to me. But in all fairness to Secretary Clinton, when she started talking about this, it was really very recently. She’s been doing this for 30 years. And why hasn’t she made the agreements better? The NAFTA agreement is defective. Just because of the tax and many other reasons, but just because of the fact…",0.07291982,0.8688271,0.7797878,0.7206585,0.8300067,0.6071397,0.73777723,0.84457594
2016,A,6,TRUMP,"Secretary Clinton and others, politicians, should have been doing this for years, not right now, because of the fact that we’ve created a movement. They should have been doing this for years. What’s happened to our jobs and our country and our economy generally is—look, we owe $20 trillion. We cannot do it any longer, Lester.",0.017089844,0.7737671,0.798435,0.60418314,0.3724099,0.37855807,0.43009204,0.8060347
2016,A,7,TRUMP,"Well, the first thing you do is don’t let the jobs leave. The companies are leaving. I could name, I mean, there are thousands of them. They’re leaving, and they’re leaving in bigger numbers than ever. And what you do is you say, fine, you want to go to Mexico or some other country, good luck. We wish you a lot of luck. But if you think you’re going to make your air conditioners or your cars or your cookies or whatever you make and bring them into our country without a tax, you’re wrong. And once you say you’re going to have to tax them coming in, and our politicians never do this, because they have special interests and the special interests want those companies to leave, because in many cases, they own the companies. So what I’m saying is, we can stop them from leaving. We have to stop them from leaving. And that’s a big, big factor.",0.14082454,0.7612986,0.721688,0.40530902,0.57876563,0.47583184,0.56055975,0.6048477
2016,A,8,CLINTON,"Well, let’s stop for a second and remember where we were eight years ago. We had the worst financial crisis, the Great Recession, the worst since the 1930s. That was in large part because of tax policies that slashed taxes on the wealthy, failed to invest in the middle class, took their eyes off of Wall Street, and created a perfect storm. In fact, Donald was one of the people who rooted for the housing crisis. He said, back in 2006, “Gee, I hope it does collapse, because then I can go in and buy some and make some money.” Well, it did collapse.",0.11067997,0.659063,0.6328791,0.38366714,0.66702414,0.5553158,0.5638099,0.52614826
2016,A,9,TRUMP,"That’s called business, by the way.",0.011309455,0.32069492,0.21835022,0.16798511,0.089099705,0.14164105,0.09598828,0.6066054
2016,A,10,CLINTON,"Nine million people—nine million people lost their jobs. Five million people lost their homes. And $13 trillion in family wealth was wiped out. Now, we have come back from that abyss. And it has not been easy. So we’re now on the precipice of having a potentially much better economy, but the last thing we need to do is to go back to the policies that failed us in the first place. Independent experts have looked at what I’ve proposed and looked at what Donald’s proposed, and basically they’ve said this, that if his tax plan, which would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy, were to go into effect, we would lose 3.5 million jobs and maybe have another recession. They’ve looked at my plans and they’ve said, OK, if we can do this, and I intend to get it done, we will have 10 million more new jobs, because we will be making investments where we can grow the economy. Take clean energy. Some country is going to be the clean- energy superpower of the 21st century. Donald thinks that climate change is a hoax perpetrated by the Chinese. I think it’s real.",0.103494145,0.8229481,0.7747212,0.48842382,0.85287964,0.6071397,0.813489,0.76891404
2016,A,11,TRUMP,I did not. I did not. I do not say that.,0.013320025,0.5851888,0.2707453,0.24966244,0.09455179,0.6822952,0.053591017,0.5819706
2016,A,12,CLINTON,I think science is real.,0.016210219,0.58071846,0.15040267,0.10421379,0.07980745,0.47583184,0.0497534,0.67838573
2016,A,13,TRUMP,I do not say that.,0.012817383,0.5314953,0.28538823,0.3011325,0.13755322,0.50213134,0.052624613,0.6815467
2016,A,14,CLINTON,"And I think it’s important that we grip this and deal with it, both at home and abroad. And here’s what we can do. We can deploy a half a billion more solar panels. We can have enough clean energy to power every home. We can build a new modern electric grid. That’s a lot of jobs; that’s a lot of new economic activity. So I’ve tried to be very specific about what we can and should do, and I am determined that we’re going to get the economy really moving again, building on the progress we’ve made over the last eight years, but never going back to what got us in trouble in the first place.",0.026499467,0.8026693,0.62114906,0.24966244,0.6097126,0.44040793,0.77348167,0.8446199
2016,A,15,TRUMP,"She talks about solar panels. We invested in a solar company, our country. That was a disaster. They lost plenty of money on that one. Now, look, I’m a great believer in all forms of energy, but we’re putting a lot of people out of work. Our energy policies are a disaster. Our country is losing so much in terms of energy, in terms of paying off our debt. You can’t do what you’re looking to do with $20 trillion in debt. The Obama administration, from the time they’ve come in, is over 230 years’ worth of debt, and he’s topped it. He’s doubled it in a course of almost eight years, seven-and-a-half years, to be semi- exact. So I will tell you this. We have to do a much better job at keeping our jobs. And we have to do a much better job at giving companies incentives to build new companies or to expand, because they’re not doing it. And all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving, they’re gone. And, Hillary, I’d just ask you this. You’ve been doing this for 30 years. Why are you just thinking about these solutions right now? For 30 years, you’ve been doing it, and now you’re just starting to think of solutions.",0.13561769,0.8331391,0.76938456,0.66944313,0.84125143,0.53143644,0.82057154,0.8027987
2016,A,16,CLINTON,"Well, actually…",0.013885498,0.53612226,0.3957108,0.50670505,0.089099705,0.570252,0.029091854,0.69107187
2016,A,17,TRUMP,I will bring—excuse me. I will bring back jobs. You can’t bring back jobs.,0.07054565,0.6835804,0.42819625,0.17310864,0.10932987,0.6071397,0.079235196,0.67051303
2016,A,18,CLINTON,"Well, actually, I have thought about this quite a bit.",0.02107848,0.659063,0.17903334,0.24331647,0.08375148,0.71988344,0.042296432,0.74930567
2016,A,19,TRUMP,"Yeah, for 30 years.",0.009864358,0.55402756,0.29028806,0.28814536,0.07850564,0.6562536,0.059484657,0.6564528
2016,A,20,CLINTON,"And I have—well, not quite that long. I think my husband did a pretty good job in the 1990s. I think a lot about what worked and how we can make it work again…",0.010304171,0.7787711,0.31009308,0.5015497,0.16462365,0.75235087,0.136683,0.8472839
2016,A,21,TRUMP,"Well, he approved NAFTA…",0.01005285,0.3028177,0.088600785,0.5766742,0.07850564,0.25881764,0.03338158,0.63947254
2016,A,22,CLINTON,"… million new jobs, a balanced budget…",0.0074768066,0.102570616,0.1625211,0.09259545,0.20716603,0.2205297,0.21389289,0.6548995
2016,A,23,TRUMP,"He approved NAFTA, which is the single worst trade deal ever approved in this country.",0.17111848,0.3490304,0.23239003,0.080540396,0.056164473,0.31707925,0.0914217,0.329258
2016,A,24,CLINTON,"Incomes went up for everybody. Manufacturing jobs went up also in the 1990s, if we’re actually going to look at the facts. When I was in the Senate, I had a number of trade deals that came before me, and I held them all to the same test. Will they create jobs in America? Will they raise incomes in America? And are they good for our national security? Some of them I voted for. The biggest one, a multinational one known as CAFTA, I voted against. And because I hold the same standards as I look at all of these trade deals. But let’s not assume that trade is the only challenge we have in the economy. I think it is a part of it, and I’ve said what I’m going to do. I’m going to have a special prosecutor. We’re going to enforce the trade deals we have, and we’re going to hold people accountable. When I was secretary of state, we actually increased American exports globally 30 percent. We increased them to China 50 percent. So I know how to really work to get new jobs and to get exports that helped to create more new jobs.",0.048099842,0.90840757,0.7025005,0.656264,0.8450565,0.8459832,0.86011815,0.8684605
2016,A,25,TRUMP,But you haven’t done it in 30 years or 26 years or any number you want to…,0.011623607,0.112080015,0.096258074,0.53978604,0.059745956,0.20850179,0.037783217,0.42474672
2016,A,26,CLINTON,"Well, I’ve been a senator, Donald…",0.012440401,0.8571612,0.3298799,0.24331647,0.051476303,0.780923,0.059484657,0.7706542
2016,A,27,TRUMP,You haven’t done it. You haven’t done it.,0.02343543,0.5314953,0.33987126,0.29138586,0.075921565,0.4274001,0.039574955,0.5934472
2016,A,28,CLINTON,And I have been a secretary of state…,0.008670582,0.6660454,0.18324682,0.46672752,0.065840356,0.6740168,0.043212753,0.68789035
2016,A,29,TRUMP,Excuse me.,0.01646154,0.6520952,0.39066955,0.68552077,0.12436983,0.53325564,0.061485674,0.72088635
2016,A,30,CLINTON,And I have done a lot…,0.013320025,0.76378906,0.3703159,0.38366714,0.07980745,0.7706475,0.045059014,0.72993743
2016,A,31,TRUMP,"Your husband signed NAFTA, which was one of the worst things that ever happened to the manufacturing industry.",0.1537979,0.63716775,0.43311197,0.35360754,0.09795316,0.4188109,0.16657384,0.45454627
2016,A,32,CLINTON,"Well, that’s your opinion. That is your opinion.",0.0201057,0.41594055,0.4805642,0.2401508,0.06957339,0.085893385,0.029940741,0.7613913
2016,A,33,TRUMP,"You go to New England, you go to Ohio, Pennsylvania, you go anywhere you want, Secretary Clinton, and you will see devastation where manufacture is down 30, 40, sometimes 50 percent. NAFTA is the worst trade deal maybe ever signed anywhere, but certainly ever signed in this country. And now you want to approve Trans-Pacific Partnership. You were totally in favor of it. Then you heard what I was saying, how bad it is, and you said, I can’t win that debate. But you know that if you did win, you would approve that, and that will be almost as bad as NAFTA. Nothing will ever top NAFTA.",0.16098402,0.6835804,0.66518486,0.68646854,0.5301707,0.33100215,0.5798385,0.64870656
2016,A,34,CLINTON,"Well, that is just not accurate. I was against it once it was finally negotiated and the terms were laid out. I wrote about that in…",0.02035702,0.78880787,0.17903334,0.46672752,0.2600025,0.5906545,0.20559493,0.7665964
2016,A,35,TRUMP,You called it the gold standard.,0.016712861,0.35377896,0.07462743,0.5550214,0.10077741,0.16817981,0.0497534,0.63030756
2016,A,36,TRUMP,You called it the gold standard of trade deals. You said it’s the finest deal you’ve ever seen.,0.016712861,0.513052,0.096258074,0.19174455,0.06832278,0.09404765,0.08692732,0.7216403
2016,A,37,CLINTON,No.,0.010869644,0.4809408,0.26103324,0.46364117,0.09593137,0.4274001,0.042296432,0.63030756
2016,A,38,TRUMP,"And then you heard what I said about it, and all of a sudden you were against it.",0.02968135,0.42076668,0.24661607,0.63940567,0.056164473,0.50213134,0.017662626,0.33884993
2016,A,39,CLINTON,"Well, Donald, I know you live in your own reality, but that is not the facts. The facts are—I did say I hoped it would be a good deal, but when it was negotiated…",0.022139108,0.7787711,0.36009043,0.25922137,0.20716603,0.4668769,0.10415064,0.68313
2016,A,40,TRUMP,Not.,0.009110395,0.5407564,0.355006,0.39292225,0.23322205,0.43605614,0.083603315,0.69905347
2016,A,41,CLINTON,"… which I was not responsible for, I concluded it wasn’t. I wrote about that in my book…",0.01218908,0.7737671,0.5121217,0.080540396,0.11220652,0.8154238,0.09484003,0.7948712
2016,A,42,TRUMP,So is it President Obama’s fault?,0.04760506,0.20325422,0.09780297,0.8597988,0.05854601,0.053689104,0.004907096,0.45884904
2016,A,43,CLINTON,… before you even announced.,0.01426248,0.387145,0.20029442,0.46364117,0.067078255,0.2205297,0.032514658,0.5426158
2016,A,44,TRUMP,Is it President Obama’s fault?,0.07054565,0.18892528,0.087692045,0.842926,0.042394742,0.060831316,0.0034848931,0.41568857
2016,A,45,CLINTON,"Look, there are differences…",0.017466826,0.4670914,0.26587954,0.2401508,0.09317882,0.31247786,0.046923243,0.71561986
2016,A,46,TRUMP,"Secretary, is it President Obama’s fault?",0.049089402,0.2772712,0.075465895,0.8832967,0.05263899,0.04440581,0.008533804,0.5934472
2016,A,47,CLINTON,There are…,0.01608456,0.3490304,0.17903334,0.42085955,0.10932987,0.4274001,0.055537287,0.60836554
2016,A,48,TRUMP,Because he’s pushing it.,0.036634352,0.39671242,0.23239003,0.15272859,0.057352178,0.33568537,0.023271002,0.5593265
2016,A,49,CLINTON,"There are different views about what’s good for our country, our economy, and our leadership in the world. And I think it’s important to look at what we need to do to get the economy going again. That’s why I said new jobs with rising incomes, investments, not in more tax cuts that would add $5 trillion to the debt.",0.008105109,0.8688271,0.7238763,0.4084155,0.6929632,0.3833935,0.7081466,0.88269824
