textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
148,TRUMP,Wrong. Wrong.,0.038991302,0.6198689,0.34489664,0.51704997,0.11220652,0.4713463,0.04413355,0.65025157
149,CLINTON,"He actually advocated for the actions we took in Libya and urged that Gadhafi be taken out, after actually doing some business with him one time. But the larger point—and he says this constantly—is George W. Bush made the agreement about when American troops would leave Iraq, not Barack Obama. And the only way that American troops could have stayed in Iraq is to get an agreement from the then-Iraqi government that would have protected our troops, and the Iraqi government would not give that. But let’s talk about the question you asked, Lester. The question you asked is, what do we do here in the United States? That’s the most important part of this. How do we prevent attacks? How do we protect our people? And I think we’ve got to have an intelligence surge, where we are looking for every scrap of information. I was so proud of law enforcement in New York, in Minnesota, in New Jersey. You know, they responded so quickly, so professionally to the attacks that occurred by Rahami. And they brought him down. And we may find out more information because he is still alive, which may prove to be an intelligence benefit. So we’ve got to do everything we can to vacuum up intelligence from Europe, from the Middle East. That means we’ve got to work more closely with our allies, and that’s something that Donald has been very dismissive of. We’re working with NATO, the longest military alliance in the history of the world, to really turn our attention to terrorism. We’re working with our friends in the Middle East, many of which, as you know, are Muslim majority nations. Donald has consistently insulted Muslims abroad, Muslims at home, when we need to be cooperating with Muslim nations and with the American Muslim community. They’re on the front lines. They can provide information to us that we might not get anywhere else. They need to have close working cooperation with law enforcement in these communities, not be alienated and pushed away as some of Donald’s rhetoric, unfortunately, has led to.",0.103060275,0.8964617,0.84503406,0.67321944,0.8757785,0.667156,0.87417555,0.890406
150,TRUMP,"Well, I have to respond.",0.012566062,0.58071846,0.3298799,0.45748383,0.07850564,0.57957983,0.028247233,0.76081395
151,TRUMP,"The secretary said very strongly about working with—we’ve been working with them for many years, and we have the greatest mess anyone’s ever seen. You look at the Middle East, it’s a total mess. Under your direction, to a large extent. But you look at the Middle East, you started the Iran deal, that’s another beauty where you have a country that was ready to fall, I mean, they were doing so badly. They were choking on the sanctions. And now they’re going to be actually probably a major power at some point pretty soon, the way they’re going. But when you look at NATO, I was asked on a major show, what do you think of NATO? And you have to understand, I’m a businessperson. I did really well. But I have common sense. And I said, well, I’ll tell you. I haven’t given lots of thought to NATO. But two things. Number one, the 28 countries of NATO, many of them aren’t paying their fair share. Number two—and that bothers me, because we should be asking—we’re defending them, and they should at least be paying us what they’re supposed to be paying by treaty and contract. And, number two, I said, and very strongly, NATO could be obsolete, because—and I was very strong on this, and it was actually covered very accurately in the New York Times, which is unusual for the New York Times, to be honest—but I said, they do not focus on terror. And I was very strong. And I said it numerous times. And about four months ago, I read on the front page of the Wall Street Journal that NATO is opening up a major terror division. And I think that’s great. And I think we should get—because we pay approximately 73 percent of the cost of NATO. It’s a lot of money to protect other people. But I’m all for NATO. But I said they have to focus on terror, also. And they’re going to do that. And that was—believe me—I’m sure I’m not going to get credit for it—but that was largely because of what I was saying and my criticism of NATO. I think we have to get NATO to go into the Middle East with us, in addition to surrounding nations, and we have to knock the hell out of ISIS, and we have to do it fast, when ISIS formed in this vacuum created by Barack Obama and Secretary Clinton. And believe me, you were the ones that took out the troops. Not only that, you named the day. They couldn’t believe it. They sat back probably and said, I can’t believe it. They said…",0.17025198,0.90608776,0.7548367,0.76600707,0.84614027,0.6576112,0.75347614,0.88573223
152,CLINTON,"Lester, we’ve covered…",0.011749268,0.5222607,0.21835022,0.5473918,0.050319668,0.40183613,0.04047755,0.801035
153,TRUMP,"No, wait a minute.",0.019854378,0.5176529,0.24661607,0.39601225,0.08641282,0.4713463,0.038676813,0.679965
154,CLINTON,We’ve covered this ground.,0.021903414,0.4717001,0.18324682,0.30763942,0.062164437,0.34511116,0.042296432,0.7269253
155,TRUMP,"When they formed, when they formed, this is something that never should have happened. It should have never happened. Now, you’re talking about taking out ISIS. But you were there, and you were secretary of state when it was a little infant. Now it’s in over 30 countries. And you’re going to stop them? I don’t think so.",0.061444655,0.29001275,0.40584934,0.78091955,0.41216114,0.16817981,0.29565042,0.37306613
156,TRUMP,I did not support the war in Iraq.,0.049831573,0.6520952,0.25620726,0.25922137,0.089099705,0.6110362,0.08250451,0.5153062
157,TRUMP,"That is a mainstream media nonsense put out by her, because she—frankly, I think the best person in her campaign is mainstream media.",0.29405528,0.5896652,0.058064766,0.44215542,0.07209374,0.16144137,0.10951143,0.32449573
158,TRUMP,Just—would you like to hear…,0.014765122,0.39671242,0.17484002,0.8373578,0.09045299,0.42309713,0.01609901,0.5630719
159,TRUMP,Wait a minute. I was against the war in Iraq. Just so you put it out.,0.079250954,0.61555785,0.1189293,0.5271598,0.10361524,0.44040793,0.07707836,0.5857847
160,TRUMP,The record does not show that.,0.00823077,0.102570616,0.06492301,0.42085955,0.1509712,0.09220012,0.078154646,0.44598937
161,TRUMP,"The record shows that I’m right. When I did an interview with Howard Stern, very lightly, first time anyone’s asked me that, I said, very lightly, I don’t know, maybe, who knows? Essentially. I then did an interview with Neil Cavuto. We talked about the economy is more important. I then spoke to Sean Hannity, which everybody refuses to call Sean Hannity. I had numerous conversations with Sean Hannity at Fox. And Sean Hannity said—and he called me the other day—and I spoke to him about it—he said you were totally against the war, because he was for the war.",0.104795754,0.8820548,0.29028806,0.74745756,0.6404325,0.7465715,0.5023898,0.85223204
162,TRUMP,"And when he—excuse me. And that was before the war started. Sean Hannity said very strongly to me and other people—he’s willing to say it, but nobody wants to call him. I was against the war. He said, you used to have fights with me, because Sean was in favor of the war. And I understand that side, also, not very much, because we should have never been there. But nobody called Sean Hannity. And then they did an article in a major magazine, shortly after the war started. I think in ’04. But they did an article which had me totally against the war in Iraq. And one of your compatriots said, you know, whether it was before or right after, Trump was definitely—because if you read this article, there’s no doubt. But if somebody—and I’ll ask the press—if somebody would call up Sean Hannity, this was before the war started. He and I used to have arguments about the war. I said, it’s a terrible and a stupid thing. It’s going to destabilize the Middle East. And that’s exactly what it’s done. It’s been a disaster.",0.11398677,0.91451687,0.6261639,0.82507044,0.7694368,0.75943667,0.5873333,0.85513276
163,TRUMP,"No, no. You didn’t hear what I said.",0.024260364,0.54517925,0.33486533,0.47910172,0.08375148,0.4535681,0.024089392,0.57816774
164,TRUMP,"Well, I have much better judgment than she does. There’s no question about that. I also have a much better temperament than she has, you know? I have a much better—she spent—let me tell you—she spent hundreds of millions of dollars on an advertising—you know, they get Madison Avenue into a room, they put names—oh, temperament, let’s go after—I think my strongest asset, maybe by far, is my temperament. I have a winning temperament. I know how to win. She does not have a…",0.04834723,0.8229481,0.5898851,0.45748383,0.41027227,0.7148635,0.3570124,0.7642812
165,TRUMP,"Wait. The AFL-CIO the other day, behind the blue screen, I don’t know who you were talking to, Secretary Clinton, but you were totally out of control. I said, there’s a person with a temperament that’s got a problem.",0.165053,0.80393296,0.5614327,0.6883648,0.28532976,0.49044213,0.09484003,0.5934472
166,CLINTON,"Whew, OK. Let’s talk about two important issues that were briefly mentioned by Donald, first, NATO. You know, NATO as a military alliance has something called Article 5, and basically it says this: An attack on one is an attack on all. And you know the only time it’s ever been invoked? After 9/11, when the 28 nations of NATO said that they would go to Afghanistan with us to fight terrorism, something that they still are doing by our side. With respect to Iran, when I became secretary of state, Iran was weeks away from having enough nuclear material to form a bomb. They had mastered the nuclear fuel cycle under the Bush administration. They had built covert facilities. They had stocked them with centrifuges that were whirling away. And we had sanctioned them. I voted for every sanction against Iran when I was in the Senate, but it wasn’t enough. So I spent a year-and-a-half putting together a coalition that included Russia and China to impose the toughest sanctions on Iran. And we did drive them to the negotiating table. And my successor, John Kerry, and President Obama got a deal that put a lid on Iran’s nuclear program without firing a single shot. That’s diplomacy. That’s coalition-building. That’s working with other nations. The other day, I saw Donald saying that there were some Iranian sailors on a ship in the waters off of Iran, and they were taunting American sailors who were on a nearby ship. He said, you know, if they taunted our sailors, I’d blow them out of the water and start another war. That’s not good judgment.",0.15269235,0.87578875,0.6549103,0.5221292,0.841796,0.703201,0.79430854,0.8474641
167,TRUMP,That would not start a war.,0.039226998,0.16059916,0.2230082,0.32067287,0.121110424,0.07814317,0.06759904,0.43749967
168,CLINTON,"That is not the right temperament to be commander-in-chief, to be taunted. And the worst part…",0.147767,0.35853672,0.7315611,0.16798511,0.067078255,0.17157565,0.10415064,0.4502595
169,TRUMP,"No, they were taunting us.",0.11161,0.5222607,0.36009043,0.1859979,0.07209374,0.44040793,0.04047755,0.55187017
170,CLINTON,"… of what we heard Donald say has been about nuclear weapons. He has said repeatedly that he didn’t care if other nations got nuclear weapons, Japan, South Korea, even Saudi Arabia. It has been the policy of the United States, Democrats and Republicans, to do everything we could to reduce the proliferation of nuclear weapons. He even said, well, you know, if there were nuclear war in East Asia, well, you know, that’s fine…",0.07054565,0.53612226,0.37545913,0.5144596,0.57876563,0.17157565,0.47112507,0.71561986
171,TRUMP,Wrong.,0.023788974,0.59408754,0.33486533,0.5015497,0.18907832,0.4447776,0.07387768,0.7022567
172,CLINTON,"… have a good time, folks.",0.0201057,0.6198689,0.56361395,0.10421379,0.07850564,0.3833935,0.055537287,0.80632913
173,TRUMP,It’s lies.,0.1693855,0.28575867,0.17069851,0.10421379,0.042394742,0.15809801,0.01609901,0.26727372
174,CLINTON,"And, in fact, his cavalier attitude about nuclear weapons is so deeply troubling. That is the number-one threat we face in the world. And it becomes particularly threatening if terrorists ever get their hands on any nuclear material. So a man who can be provoked by a tweet should not have his fingers anywhere near the nuclear codes, as far as I think anyone with any sense about this should be concerned.",0.10566349,0.59408754,0.81730396,0.09259545,0.34055108,0.39763463,0.44705236,0.7521752
175,TRUMP,"That line’s getting a little bit old, I must say. I would like to…",0.029917045,0.7925808,0.30014935,0.31740737,0.06338342,0.60068077,0.0497534,0.758506
176,CLINTON,"It’s a good one, though. It well describes the problem.",0.013697007,0.72854507,0.3298799,0.09259545,0.09455179,0.2763869,0.061485674,0.8586868
177,TRUMP,"It’s not an accurate one at all. It’s not an accurate one. So I just want to give a lot of things—and just to respond. I agree with her on one thing. The single greatest problem the world has is nuclear armament, nuclear weapons, not global warming, like you think and your—your president thinks. Nuclear is the single greatest threat. Just to go down the list, we defend Japan, we defend Germany, we defend South Korea, we defend Saudi Arabia, we defend countries. They do not pay us. But they should be paying us, because we are providing tremendous service and we’re losing a fortune. That’s why we’re losing—we’re losing—we lose on everything. I say, who makes these—we lose on everything. All I said, that it’s very possible that if they don’t pay a fair share, because this isn’t 40 years ago where we could do what we’re doing. We can’t defend Japan, a behemoth, selling us cars by the million…",0.11388343,0.892619,0.8202169,0.72008425,0.81826425,0.18884712,0.6208336,0.86750513
178,TRUMP,"Well, wait, but it’s very important. All I said was, they may have to defend themselves or they have to help us out. We’re a country that owes $20 trillion. They have to help us out.",0.024731753,0.32539845,0.6128323,0.42085955,0.32584408,0.13196917,0.29565042,0.679965
179,TRUMP,"As far as the nuclear is concerned, I agree. It is the single greatest threat that this country has.",0.07212844,0.7775192,0.45294863,0.50670505,0.14759369,0.3498539,0.2920753,0.8460282
180,TRUMP,"Well, I have to say that, you know, for what Secretary Clinton was saying about nuclear with Russia, she’s very cavalier in the way she talks about various countries. But Russia has been expanding their—they have a much newer capability than we do. We have not been updating from the new standpoint. I looked the other night. I was seeing B-52s, they’re old enough that your father, your grandfather could be flying them. We are not—we are not keeping up with other countries. I would like everybody to end it, just get rid of it. But I would certainly not do first strike. I think that once the nuclear alternative happens, it’s over. At the same time, we have to be prepared. I can’t take anything off the table. Because you look at some of these countries, you look at North Korea, we’re doing nothing there. China should solve that problem for us. China should go into North Korea. China is totally powerful as it relates to North Korea. And by the way, another one powerful is the worst deal I think I’ve ever seen negotiated that you started is the Iran deal. Iran is one of their biggest trading partners. Iran has power over North Korea. And when they made that horrible deal with Iran, they should have included the fact that they do something with respect to North Korea. And they should have done something with respect to Yemen and all these other places. And when asked to Secretary Kerry, why didn’t you do that? Why didn’t you add other things into the deal? One of the great giveaways of all time, of all time, including $400 million in cash. Nobody’s ever seen that before. That turned out to be wrong. It was actually $1.7 billion in cash, obviously, I guess for the hostages. It certainly looks that way. So you say to yourself, why didn’t they make the right deal? This is one of the worst deals ever made by any country in history. The deal with Iran will lead to nuclear problems. All they have to do is sit back 10 years, and they don’t have to do much.",0.10653123,0.8707761,0.73431563,0.8108081,0.86694145,0.39763463,0.8345497,0.85675734
181,TRUMP,"And they’re going to end up getting nuclear. I met with Bibi Netanyahu the other day. Believe me, he’s not a happy camper.",0.20219094,0.669544,0.36009043,0.24966244,0.121110424,0.5350778,0.08692732,0.57437617
182,CLINTON,"Well, let me—let me start by saying, words matter. Words matter when you run for president. And they really matter when you are president. And I want to reassure our allies in Japan and South Korea and elsewhere that we have mutual defense treaties and we will honor them. It is essential that America’s word be good. And so I know that this campaign has caused some questioning and some worries on the part of many leaders across the globe. I’ve talked with a number of them. But I want to—on behalf of myself, and I think on behalf of a majority of the American people, say that, you know, our word is good. It’s also important that we look at the entire global situation. There’s no doubt that we have other problems with Iran. But personally, I’d rather deal with the other problems having put that lid on their nuclear program than still to be facing that. And Donald never tells you what he would do. Would he have started a war? Would he have bombed Iran? If he’s going to criticize a deal that has been very successful in giving us access to Iranian facilities that we never had before, then he should tell us what his alternative would be. But it’s like his plan to defeat ISIS. He says it’s a secret plan, but the only secret is that he has no plan. So we need to be more precise in how we talk about these issues. People around the word follow our presidential campaigns so closely, trying to get hints about what we will do. Can they rely on us? Are we going to lead the world with strength and in accordance with our values? That’s what I intend to do. I intend to be a leader of our country that people can count on, both here at home and around the world, to make decisions that will further peace and prosperity, but also stand up to bullies, whether they’re abroad or at home. We cannot let those who would try to destabilize the world to interfere with American interests and security…",0.07845957,0.9101762,0.76826215,0.6931103,0.8439711,0.54791564,0.7882295,0.8870737
183,CLINTON,… to be given any opportunities at all.,0.014011159,0.31599885,0.510016,0.22443059,0.048024524,0.27196422,0.037783217,0.42474672
184,TRUMP,"Lester, one thing I’d like to say.",0.014450971,0.8571612,0.61781675,0.43910125,0.06832278,0.6427608,0.07600712,0.8517704
185,TRUMP,"I will go very quickly. But I will tell you that Hillary will tell you to go to her website and read all about how to defeat ISIS, which she could have defeated by never having it, you know, get going in the first place. Right now, it’s getting tougher and tougher to defeat them, because they’re in more and more places, more and more states, more and more nations.",0.085582085,0.513052,0.55925435,0.48220488,0.39891782,0.19273871,0.432983,0.6673759
186,TRUMP,"And it’s a big problem. And as far as Japan is concerned, I want to help all of our allies, but we are losing billions and billions of dollars. We cannot be the policemen of the world. We cannot protect countries all over the world…",0.028385026,0.8064615,0.8295548,0.107718125,0.37431005,0.31707925,0.43380928,0.85179234
187,TRUMP,… where they’re not paying us what we need.,0.016712861,0.3490304,0.5942055,0.29138586,0.07850564,0.31247786,0.0686341,0.5207141
188,TRUMP,"And she doesn’t say that, because she’s got no business ability. We need heart. We need a lot of things. But you have to have some basic ability. And sadly, she doesn’t have that. All of the things that she’s talking about could have been taken care of during the last 10 years, let’s say, while she had great power. But they weren’t taken care of. And if she ever wins this race, they won’t be taken care of.",0.10826672,0.4624895,0.70499575,0.1426516,0.40269867,0.14489856,0.34075785,0.60115284
189,TRUMP,"She doesn’t have the look. She doesn’t have the stamina. I said she doesn’t have the stamina. And I don’t believe she does have the stamina. To be president of this country, you need tremendous stamina.",0.3972142,0.363303,0.33987126,0.21247254,0.14423282,0.28977618,0.14134121,0.66580975
190,TRUMP,"You have—wait a minute. Wait a minute, Lester. You asked me a question. Did you ask me a question? You have to be able to negotiate our trade deals. You have to be able to negotiate, that’s right, with Japan, with Saudi Arabia. I mean, can you imagine, we’re defending Saudi Arabia? And with all of the money they have, we’re defending them, and they’re not paying? All you have to do is speak to them. Wait. You have so many different things you have to be able to do, and I don’t believe that Hillary has the stamina.",0.1373533,0.54517925,0.5657983,0.7899286,0.497649,0.17841814,0.38378537,0.618977
191,CLINTON,"Well, as soon as he travels to 112 countries and negotiates a peace deal, a cease-fire, a release of dissidents, an opening of new opportunities in nations around the world, or even spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina.",0.038519915,0.39671242,0.53978664,0.11123639,0.18907832,0.50213134,0.22568531,0.5934472
192,TRUMP,"The world—let me tell you. Let me tell you. Hillary has experience, but it’s bad experience. We have made so many bad deals during the last—so she’s got experience, that I agree. But it’s bad, bad experience. Whether it’s the Iran deal that you’re so in love with, where we gave them $150 billion back, whether it’s the Iran deal, whether it’s anything you can—name—you almost can’t name a good deal. I agree. She’s got experience, but it’s bad experience. And this country can’t afford to have another four years of that kind of experience.",0.15435068,0.87101996,0.70499575,0.46672752,0.54970413,0.572132,0.49258038,0.7378816
193,CLINTON,"Well, one thing. One thing, Lester.",0.019477395,0.5584605,0.40077096,0.30763942,0.08641282,0.45798835,0.059484657,0.72880656
194,CLINTON,"You know, he tried to switch from looks to stamina. But this is a man who has called women pigs, slobs and dogs, and someone who has said pregnancy is an inconvenience to employers, who has said…",0.43230394,0.4395828,0.6634683,0.5296796,0.34983587,0.5423957,0.33122915000000003,0.081839345
195,TRUMP,I never said that.,0.013445686,0.5407564,0.15442306,0.38983616,0.09593137,0.57957983,0.043212753,0.57816774
196,CLINTON,…. women don’t deserve equal pay unless they do as good a job as men.,0.3625127,0.18180253,0.47558665,0.27203026,0.10077741,0.08068237,0.06967372,0.34367627
197,TRUMP,I didn’t say that.,0.011686437,0.49928698,0.22768863,0.5196182,0.10361524,0.54976135,0.039574955,0.59729445
198,CLINTON,"And one of the worst things he said was about a woman in a beauty contest. He loves beauty contests, supporting them and hanging around them. And he called this woman “Miss Piggy.” Then he called her “Miss Housekeeping,” because she was Latina. Donald, she has a name.",0.32289913,0.62850696,0.41598007,0.09371912,0.31674826,0.6740168,0.34331474,0.48499358
199,TRUMP,Where did you find this? Where did you find this?,0.020842785,0.23565333,0.13058923,0.87353384,0.05854601,0.3833935,0.0063456506,0.4871909
200,CLINTON,Her name is Alicia Machado.,0.0041468004,0.391925,0.24661607,0.18341066,0.056164473,0.43605614,0.031652197,0.5668283
201,TRUMP,Where did you find this?,0.013508516,0.32539845,0.19173165,0.8764845,0.065840356,0.3217009,0.010759453,0.53343624
202,CLINTON,"And she has become a U.S. citizen, and you can bet…",0.021314176,0.50845575,0.34489664,0.11831558,0.11220652,0.4145413,0.110383466,0.68471515
203,TRUMP,"Oh, really?",0.013508516,0.5314953,0.2707453,0.73418164,0.10361524,0.4188109,0.02164699,0.6364095
204,CLINTON,… she’s going to vote this November.,0.01024134,0.5673467,0.31009308,0.06803295,0.04350852,0.4535681,0.09829796,0.65025157
205,TRUMP,"OK, good. Let me just tell you…",0.02048268,0.5762543,0.2707453,0.29138586,0.06957339,0.48850536,0.032514658,0.73106897
206,TRUMP,"You know, Hillary is hitting me with tremendous commercials. Some of it’s said in entertainment. Some of it’s said—somebody who’s been very vicious to me, Rosie O’Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her. But you want to know the truth? I was going to say something…",0.09611836,0.87787354,0.784017,0.6581434,0.3705134,0.7639586,0.32512283,0.7470143
207,TRUMP,"… extremely rough to Hillary, to her family, and I said to myself, “I can’t do it. I just can’t do it. It’s inappropriate. It’s not nice.” But she spent hundreds of millions of dollars on negative ads on me, many of which are absolutely untrue. They’re untrue. And they’re misrepresentations. And I will tell you this, Lester: It’s not nice. And I don’t deserve that. But it’s certainly not a nice thing that she’s done. It’s hundreds of millions of ads. And the only gratifying thing is, I saw the polls come in today, and with all of that money…",0.200795,0.8627643,0.85189044,0.2401508,0.5673123,0.5851047,0.50489557,0.71938
208,TRUMP,"… $200 million is spent, and I’m either winning or tied, and I’ve spent practically nothing.",0.012754552,0.29001275,0.06259734,0.13764244,0.06957339,0.63740736,0.07707836,0.48279697
209,CLINTON,"Well, I support our democracy. And sometimes you win, sometimes you lose. But I certainly will support the outcome of this election. And I know Donald’s trying very hard to plant doubts about it, but I hope the people out there understand: This election’s really up to you. It’s not about us so much as it is about you and your families and the kind of country and future you want. So I sure hope you will get out and vote as though your future depended on it, because I think it does.",0.02685301,0.94472295,0.8407744,0.31740737,0.38002428,0.601969,0.5015548,0.87588197
210,TRUMP,"I want to make America great again. We are a nation that is seriously troubled. We’re losing our jobs. People are pouring into our country. The other day, we were deporting 800 people. And perhaps they passed the wrong button, they pressed the wrong button, or perhaps worse than that, it was corruption, but these people that we were going to deport for good reason ended up becoming citizens. Ended up becoming citizens. And it was 800. And now it turns out it might be 1,800, and they don’t even know.",0.17371799,0.72545785,0.83803266,0.4084155,0.5281238,0.664421,0.48840934,0.6257517
211,TRUMP,"Look, here’s the story. I want to make America great again. I’m going to be able to do it. I don’t believe Hillary will. The answer is, if she wins, I will absolutely support her.",0.045873325,0.87480885,0.5549068,0.1276825,0.12764418,0.570252,0.24804401,0.79956603
